"Date","Time","Open","High","Low","Close","Volume"
11/12/2020,1436,118.85,118.91,118.85,118.91,98855
11/12/2020,1437,118.9,118.91,118.76,118.84,105421
11/12/2020,1438,118.83,118.88,118.81,118.86,98998
11/12/2020,1439,118.86,118.88,118.8,118.87,83948
11/12/2020,1440,118.88,118.88,118.72,118.72,128085
11/12/2020,1441,118.72,118.75,118.6,118.66,205644
11/12/2020,1442,118.66,118.68,118.58,118.64,161669
11/12/2020,1443,118.65,118.75,118.64,118.68,151726
11/12/2020,1444,118.69,118.73,118.65,118.66,132941
11/12/2020,1445,118.66,118.74,118.59,118.61,185081
11/12/2020,1446,118.61,118.69,118.6,118.63,128476
11/12/2020,1447,118.63,118.68,118.61,118.64,80354
11/12/2020,1448,118.63,118.73,118.61,118.73,146186
11/12/2020,1449,118.73,118.77,118.69,118.73,142044
11/12/2020,1450,118.72,118.99,118.67,118.97,354193
11/12/2020,1451,118.97,119.05,118.88,119.03,304882
11/12/2020,1452,119.03,119.05,118.97,119,172194
11/12/2020,1453,119,119.01,118.87,118.95,303688
11/12/2020,1454,118.95,119.1,118.95,119.05,163469
11/12/2020,1455,119.06,119.18,119.01,119.09,221071
11/12/2020,1456,119.1,119.15,119.06,119.12,84731
11/12/2020,1457,119.12,119.18,119.02,119.02,219211
11/12/2020,1458,119.03,119.11,118.97,119.09,177090
11/12/2020,1459,119.1,119.16,119.06,119.07,135902
11/12/2020,1500,119.07,119.11,119,119.06,158916
11/12/2020,1501,119.07,119.1,118.91,119,247216
11/12/2020,1502,118.99,119.08,118.96,119.04,202316
11/12/2020,1503,119.02,119.1,119,119.06,108658
11/12/2020,1504,119.06,119.07,118.99,119.02,125883
11/12/2020,1505,119.03,119.11,118.95,119.11,220599
11/12/2020,1506,119.11,119.12,119.03,119.09,171626
11/12/2020,1507,119.09,119.25,119.06,119.21,265025
11/12/2020,1508,119.21,119.22,119.03,119.11,191272
11/12/2020,1509,119.11,119.18,119.07,119.16,149500
11/12/2020,1510,119.17,119.29,119.17,119.23,242927
11/12/2020,1511,119.23,119.27,119.15,119.22,209726
11/12/2020,1512,119.21,119.23,119.09,119.23,134847
11/12/2020,1513,119.22,119.3,119.18,119.25,194369
11/12/2020,1514,119.24,119.3,119.2,119.22,158778
11/12/2020,1515,119.23,119.25,119.15,119.19,139606
11/12/2020,1516,119.18,119.36,119.18,119.35,265528
11/12/2020,1517,119.36,119.42,119.3,119.4,278205
11/12/2020,1518,119.39,119.47,119.34,119.36,198496
11/12/2020,1519,119.36,119.38,119.28,119.33,156328
11/12/2020,1520,119.34,119.38,119.22,119.28,223513
11/12/2020,1521,119.3,119.3,119.16,119.18,152792
11/12/2020,1522,119.19,119.25,119.17,119.23,176664
11/12/2020,1523,119.24,119.28,119.21,119.28,137592
11/12/2020,1524,119.28,119.33,119.22,119.23,118630
11/12/2020,1525,119.22,119.29,119.11,119.12,190997
11/12/2020,1526,119.11,119.15,118.99,119.02,205104
11/12/2020,1527,119.01,119.07,118.99,119.06,176015
11/12/2020,1528,119.07,119.07,118.98,119.01,194230
11/12/2020,1529,119.01,119.09,118.97,119.03,140470
11/12/2020,1530,119.03,119.06,118.95,118.97,229255
11/12/2020,1531,118.97,119.03,118.94,119,212332
11/12/2020,1532,119,119.11,119,119.11,156890
11/12/2020,1533,119.09,119.21,119.09,119.16,183374
11/12/2020,1534,119.16,119.22,119.12,119.16,133533
11/12/2020,1535,119.16,119.18,118.98,118.99,188513
11/12/2020,1536,118.99,119.11,118.97,119.08,163656
11/12/2020,1537,119.09,119.11,119.02,119.04,130065
11/12/2020,1538,119.02,119.12,118.97,119.12,160384
11/12/2020,1539,119.12,119.26,119.11,119.25,195153
11/12/2020,1540,119.25,119.28,119.19,119.22,155747
11/12/2020,1541,119.22,119.3,119.18,119.21,195612
11/12/2020,1542,119.21,119.26,119.15,119.2,138675
11/12/2020,1543,119.2,119.22,119.1,119.13,161868
11/12/2020,1544,119.13,119.14,119.03,119.04,144156
11/12/2020,1545,119.04,119.11,118.97,119.05,272857
11/12/2020,1546,119.05,119.08,118.92,118.94,310365
11/12/2020,1547,118.94,119.02,118.92,118.95,271770
11/12/2020,1548,118.94,119,118.8,118.86,242262
11/12/2020,1549,118.86,119,118.86,118.96,244003
11/12/2020,1550,118.95,119.04,118.89,119,285313
11/12/2020,1551,119,119.08,118.91,118.93,205649
11/12/2020,1552,118.92,119.09,118.87,119.05,187630
11/12/2020,1553,119.05,119.14,119,119.02,202909
11/12/2020,1554,119.02,119.15,119.02,119.07,258466
11/12/2020,1555,119.08,119.19,119.07,119.1,298738
11/12/2020,1556,119.1,119.15,119.04,119.04,222662
11/12/2020,1557,119.04,119.2,119.02,119.12,329637
11/12/2020,1558,119.12,119.22,119.1,119.2,262999
11/12/2020,1559,119.19,119.29,119.09,119.24,756963
11/13/2020,0930,119.45,119.67,119.4,119.46,1198555
11/13/2020,0931,119.47,119.62,119.15,119.24,433636
11/13/2020,0932,119.25,119.45,119.2,119.38,402459
11/13/2020,0933,119.4,119.55,119.12,119.14,375312
11/13/2020,0934,119.13,119.35,119.1,119.11,402962
11/13/2020,0935,119.1,119.12,118.88,118.97,505706
11/13/2020,0936,118.98,119.09,118.93,119.01,341226
11/13/2020,0937,119.01,119.38,119.01,119.3,408950
11/13/2020,0938,119.29,119.36,119.24,119.3,286524
11/13/2020,0939,119.3,119.31,119.16,119.18,326085
11/13/2020,0940,119.19,119.3,119.05,119.29,352440
11/13/2020,0941,119.29,119.39,119.24,119.27,290608
11/13/2020,0942,119.28,119.28,119.05,119.11,287841
11/13/2020,0943,119.1,119.14,119.01,119.09,251065
11/13/2020,0944,119.11,119.17,119.04,119.07,260519
11/13/2020,0945,119.08,119.13,118.95,119.09,378677
11/13/2020,0946,119.08,119.16,119.07,119.12,248439
11/13/2020,0947,119.12,119.16,118.89,118.92,325228
11/13/2020,0948,118.91,118.97,118.69,118.74,544385
11/13/2020,0949,118.75,118.77,118.58,118.67,327494
11/13/2020,0950,118.66,118.71,118.58,118.69,330331
11/13/2020,0951,118.69,118.95,118.68,118.92,345546
11/13/2020,0952,118.92,118.95,118.74,118.94,285729
11/13/2020,0953,118.94,119.03,118.86,118.93,215474
11/13/2020,0954,118.93,118.94,118.78,118.87,180614
11/13/2020,0955,118.87,118.95,118.8,118.88,190705
11/13/2020,0956,118.88,118.9,118.81,118.83,134653
11/13/2020,0957,118.84,118.84,118.71,118.79,178773
11/13/2020,0958,118.79,118.79,118.64,118.72,229512
11/13/2020,0959,118.72,118.72,118.38,118.4,509420
11/13/2020,1000,118.4,118.41,118.19,118.29,441193
11/13/2020,1001,118.3,118.51,118.24,118.46,339202
11/13/2020,1002,118.47,118.52,118.35,118.36,289211
11/13/2020,1003,118.37,118.44,118.31,118.36,191027
11/13/2020,1004,118.36,118.38,118.27,118.34,180103
11/13/2020,1005,118.34,118.34,118.11,118.11,316683
11/13/2020,1006,118.11,118.16,118.03,118.15,343373
11/13/2020,1007,118.16,118.39,118.15,118.38,251874
11/13/2020,1008,118.38,118.4,118.22,118.27,227101
11/13/2020,1009,118.28,118.28,118.18,118.25,137742
11/13/2020,1010,118.24,118.25,118.07,118.09,196592
11/13/2020,1011,118.08,118.09,117.93,118.01,492239
11/13/2020,1012,118.01,118.25,118.01,118.22,266175
11/13/2020,1013,118.22,118.37,118.22,118.29,228233
11/13/2020,1014,118.29,118.43,118.25,118.34,201994
11/13/2020,1015,118.36,118.49,118.33,118.35,190357
11/13/2020,1016,118.35,118.47,118.28,118.45,171169
11/13/2020,1017,118.44,118.45,118.16,118.2,271390
11/13/2020,1018,118.2,118.38,118.2,118.36,186016
11/13/2020,1019,118.35,118.51,118.32,118.46,240113
11/13/2020,1020,118.46,118.56,118.42,118.53,259188
11/13/2020,1021,118.52,118.54,118.47,118.48,237008
11/13/2020,1022,118.48,118.48,118.37,118.41,220774
11/13/2020,1023,118.42,118.51,118.39,118.4,154746
11/13/2020,1024,118.4,118.53,118.38,118.5,149345
11/13/2020,1025,118.5,118.59,118.45,118.55,175393
11/13/2020,1026,118.56,118.67,118.49,118.65,205844
11/13/2020,1027,118.64,118.67,118.57,118.64,177566
11/13/2020,1028,118.63,118.7,118.61,118.69,181280
11/13/2020,1029,118.68,118.74,118.66,118.68,166893
11/13/2020,1030,118.69,118.69,118.58,118.6,187985
11/13/2020,1031,118.59,118.62,118.43,118.43,219576
11/13/2020,1032,118.43,118.46,118.32,118.32,193946
11/13/2020,1033,118.32,118.37,118.23,118.23,266257
11/13/2020,1034,118.23,118.33,118.21,118.3,135011
11/13/2020,1035,118.3,118.37,118.26,118.3,154057
11/13/2020,1036,118.29,118.34,118.16,118.34,242554
11/13/2020,1037,118.34,118.37,118.24,118.25,143474
11/13/2020,1038,118.25,118.26,118.12,118.18,185308
11/13/2020,1039,118.19,118.2,118.09,118.16,186237
11/13/2020,1040,118.14,118.22,118.07,118.16,223984
11/13/2020,1041,118.16,118.26,118.11,118.24,214462
11/13/2020,1042,118.25,118.25,118.13,118.18,134390
11/13/2020,1043,118.17,118.28,118.15,118.2,150122
11/13/2020,1044,118.2,118.3,118.2,118.3,139759
11/13/2020,1045,118.29,118.33,118.25,118.3,164162
11/13/2020,1046,118.29,118.29,118.18,118.25,132318
11/13/2020,1047,118.25,118.36,118.24,118.29,181692
11/13/2020,1048,118.29,118.36,118.28,118.36,114386
11/13/2020,1049,118.34,118.47,118.33,118.47,187203
11/13/2020,1050,118.47,118.53,118.41,118.42,176438
11/13/2020,1051,118.41,118.41,118.22,118.26,186283
11/13/2020,1052,118.26,118.34,118.26,118.29,110973
11/13/2020,1053,118.28,118.33,118.18,118.2,145888
11/13/2020,1054,118.19,118.24,118.16,118.21,126858
11/13/2020,1055,118.22,118.23,118.05,118.08,218402
11/13/2020,1056,118.09,118.11,117.98,118,307920
11/13/2020,1057,118,118.01,117.87,117.94,335159
11/13/2020,1058,117.95,118.04,117.94,117.95,225329
11/13/2020,1059,117.95,118.07,117.94,118.04,207351
11/13/2020,1100,118.03,118.09,118,118.07,189632
11/13/2020,1101,118.08,118.17,118.07,118.11,152583
11/13/2020,1102,118.12,118.14,118.01,118.02,124187
11/13/2020,1103,118.01,118.05,117.93,117.95,183089
11/13/2020,1104,117.95,118.01,117.93,117.99,142478
11/13/2020,1105,117.99,118.05,117.94,118.04,150808
11/13/2020,1106,118.04,118.21,118.03,118.18,177168
11/13/2020,1107,118.18,118.24,118.17,118.23,201429
11/13/2020,1108,118.23,118.24,118.14,118.15,103810
11/13/2020,1109,118.15,118.16,118.08,118.11,103545
11/13/2020,1110,118.11,118.17,118.03,118.09,113289
11/13/2020,1111,118.1,118.19,118.09,118.16,87088
11/13/2020,1112,118.16,118.16,118.09,118.14,102049
11/13/2020,1113,118.13,118.21,118.11,118.11,127707
11/13/2020,1114,118.1,118.24,118.1,118.21,148947
11/13/2020,1115,118.22,118.35,118.21,118.29,189101
11/13/2020,1116,118.29,118.37,118.26,118.37,125667
11/13/2020,1117,118.36,118.5,118.35,118.5,198726
11/13/2020,1118,118.49,118.5,118.27,118.34,180186
11/13/2020,1119,118.35,118.35,118.28,118.33,84425
11/13/2020,1120,118.34,118.38,118.3,118.35,84532
11/13/2020,1121,118.35,118.38,118.3,118.36,68943
11/13/2020,1122,118.36,118.44,118.36,118.38,99664
11/13/2020,1123,118.38,118.45,118.36,118.43,116937
11/13/2020,1124,118.43,118.45,118.35,118.38,117786
11/13/2020,1125,118.39,118.44,118.22,118.35,382196
11/13/2020,1126,118.36,118.42,118.3,118.34,107900
11/13/2020,1127,118.33,118.37,118.31,118.35,69581
11/13/2020,1128,118.36,118.36,118.24,118.25,130237
11/13/2020,1129,118.26,118.29,118.24,118.25,95694
11/13/2020,1130,118.25,118.29,118.24,118.26,115039
11/13/2020,1131,118.25,118.26,118.12,118.13,130253
11/13/2020,1132,118.13,118.14,118.04,118.1,131321
11/13/2020,1133,118.09,118.15,118.07,118.12,84019
11/13/2020,1134,118.13,118.13,118.03,118.04,118981
11/13/2020,1135,118.04,118.11,118,118.07,156011
11/13/2020,1136,118.08,118.13,118.03,118.1,161445
11/13/2020,1137,118.1,118.16,118.08,118.13,124272
11/13/2020,1138,118.13,118.2,118.12,118.2,109690
11/13/2020,1139,118.19,118.23,118.16,118.16,137698
11/13/2020,1140,118.15,118.36,118.14,118.35,156706
11/13/2020,1141,118.36,118.4,118.31,118.37,163900
11/13/2020,1142,118.37,118.45,118.36,118.43,145411
11/13/2020,1143,118.43,118.48,118.42,118.44,95214
11/13/2020,1144,118.43,118.44,118.35,118.37,114433
11/13/2020,1145,118.37,118.41,118.32,118.37,140460
11/13/2020,1146,118.37,118.51,118.37,118.44,183431
11/13/2020,1147,118.44,118.48,118.38,118.48,117790
11/13/2020,1148,118.49,118.53,118.46,118.53,96015
11/13/2020,1149,118.53,118.56,118.5,118.56,119179
11/13/2020,1150,118.56,118.63,118.52,118.63,141095
11/13/2020,1151,118.62,118.63,118.56,118.58,163055
11/13/2020,1152,118.58,118.59,118.47,118.53,136260
11/13/2020,1153,118.53,118.56,118.51,118.55,83921
11/13/2020,1154,118.55,118.58,118.52,118.54,79316
11/13/2020,1155,118.54,118.66,118.5,118.66,129666
11/13/2020,1156,118.66,118.77,118.63,118.75,263594
11/13/2020,1157,118.75,118.76,118.65,118.67,121264
11/13/2020,1158,118.68,118.71,118.65,118.7,94207
11/13/2020,1159,118.7,118.77,118.68,118.73,162635
11/13/2020,1200,118.73,118.8,118.73,118.77,147519
11/13/2020,1201,118.78,118.79,118.7,118.72,127507
11/13/2020,1202,118.72,118.75,118.69,118.72,109946
11/13/2020,1203,118.71,118.75,118.69,118.74,84854
11/13/2020,1204,118.73,118.77,118.73,118.75,91342
11/13/2020,1205,118.76,118.79,118.7,118.78,101990
11/13/2020,1206,118.78,118.79,118.73,118.77,104472
11/13/2020,1207,118.78,118.78,118.69,118.69,88275
11/13/2020,1208,118.69,118.75,118.69,118.72,101553
11/13/2020,1209,118.72,118.75,118.7,118.74,121008
11/13/2020,1210,118.73,118.87,118.72,118.84,308589
11/13/2020,1211,118.84,118.9,118.8,118.89,129953
11/13/2020,1212,118.89,118.99,118.89,118.97,205117
11/13/2020,1213,118.97,118.98,118.9,118.9,119244
11/13/2020,1214,118.9,118.93,118.87,118.89,124169
11/13/2020,1215,118.89,118.89,118.73,118.77,219433
11/13/2020,1216,118.78,118.78,118.72,118.73,139199
11/13/2020,1217,118.73,118.79,118.72,118.79,112325
11/13/2020,1218,118.79,118.81,118.75,118.81,88296
11/13/2020,1219,118.81,118.82,118.74,118.76,79214
11/13/2020,1220,118.76,118.78,118.68,118.77,121082
11/13/2020,1221,118.76,118.76,118.67,118.72,79965
11/13/2020,1222,118.71,118.75,118.69,118.73,76213
11/13/2020,1223,118.72,118.75,118.67,118.68,63752
11/13/2020,1224,118.68,118.69,118.62,118.66,151081
11/13/2020,1225,118.65,118.75,118.65,118.75,88152
11/13/2020,1226,118.75,118.85,118.73,118.82,178474
11/13/2020,1227,118.83,118.88,118.8,118.88,105755
11/13/2020,1228,118.88,118.88,118.81,118.82,82650
11/13/2020,1229,118.82,118.82,118.76,118.78,69578
11/13/2020,1230,118.78,118.78,118.65,118.69,165132
11/13/2020,1231,118.69,118.71,118.67,118.69,50853
11/13/2020,1232,118.68,118.7,118.63,118.67,117877
11/13/2020,1233,118.66,118.74,118.66,118.72,80910
11/13/2020,1234,118.72,118.76,118.65,118.66,118074
11/13/2020,1235,118.67,118.72,118.67,118.72,67877
11/13/2020,1236,118.72,118.75,118.7,118.72,62821
11/13/2020,1237,118.72,118.77,118.71,118.76,63347
11/13/2020,1238,118.76,118.8,118.76,118.79,84330
11/13/2020,1239,118.8,118.82,118.76,118.8,98402
11/13/2020,1240,118.8,118.85,118.79,118.82,97006
11/13/2020,1241,118.81,118.85,118.79,118.79,76565
11/13/2020,1242,118.79,118.9,118.79,118.9,145653
11/13/2020,1243,118.89,118.92,118.87,118.9,131427
11/13/2020,1244,118.9,118.92,118.81,118.83,123195
11/13/2020,1245,118.82,118.91,118.82,118.87,79758
11/13/2020,1246,118.87,118.95,118.86,118.93,88655
11/13/2020,1247,118.92,118.93,118.81,118.88,131756
11/13/2020,1248,118.88,118.92,118.88,118.89,70674
11/13/2020,1249,118.9,119.05,118.89,118.98,321077
11/13/2020,1250,118.98,118.99,118.9,118.94,157220
11/13/2020,1251,118.94,118.98,118.91,118.91,96032
11/13/2020,1252,118.91,118.94,118.87,118.93,100531
11/13/2020,1253,118.91,118.95,118.88,118.88,60723
11/13/2020,1254,118.88,118.88,118.8,118.85,118778
11/13/2020,1255,118.83,118.89,118.83,118.88,91872
11/13/2020,1256,118.88,118.9,118.82,118.9,76383
11/13/2020,1257,118.89,118.94,118.87,118.91,96133
11/13/2020,1258,118.91,118.95,118.9,118.91,71797
11/13/2020,1259,118.91,118.97,118.89,118.96,63737
11/13/2020,1300,118.96,119,118.92,118.98,145983
11/13/2020,1301,118.97,119,118.97,118.99,90090
11/13/2020,1302,118.99,119.04,118.98,119.03,110120
11/13/2020,1303,119.02,119.04,118.99,119,82374
11/13/2020,1304,119,119.06,118.99,119.06,100025
11/13/2020,1305,119.06,119.09,119,119,107402
11/13/2020,1306,119.01,119.02,118.96,118.99,133758
11/13/2020,1307,118.99,119.03,118.98,119.02,102260
11/13/2020,1308,119.02,119.05,119,119.01,83422
11/13/2020,1309,119.01,119.04,118.97,119.02,87256
11/13/2020,1310,119.02,119.06,119,119.02,86610
11/13/2020,1311,119.01,119.12,118.93,119.1,266759
11/13/2020,1312,119.11,119.21,119.08,119.11,222983
11/13/2020,1313,119.1,119.13,119.09,119.11,90708
11/13/2020,1314,119.11,119.13,119.08,119.12,97011
11/13/2020,1315,119.11,119.17,119.09,119.14,105160
11/13/2020,1316,119.14,119.14,119.08,119.08,93321
11/13/2020,1317,119.1,119.1,119.05,119.1,109250
11/13/2020,1318,119.1,119.17,119.1,119.16,101001
11/13/2020,1319,119.15,119.16,119.14,119.16,65180
11/13/2020,1320,119.15,119.26,119.03,119.05,300781
11/13/2020,1321,119.05,119.2,119.05,119.16,124166
11/13/2020,1322,119.16,119.23,119.15,119.22,106505
11/13/2020,1323,119.21,119.21,119.14,119.15,97452
11/13/2020,1324,119.15,119.17,119.11,119.11,102145
11/13/2020,1325,119.12,119.15,119.09,119.15,90949
11/13/2020,1326,119.15,119.2,119.12,119.19,137276
11/13/2020,1327,119.2,119.2,119.12,119.12,72992
11/13/2020,1328,119.12,119.13,119,119.01,134070
11/13/2020,1329,119.02,119.09,119.02,119.04,98914
11/13/2020,1330,119.03,119.07,119.01,119.02,64852
11/13/2020,1331,119.02,119.03,118.93,118.98,169209
11/13/2020,1332,118.99,119.04,118.99,119.01,104816
11/13/2020,1333,119.01,119.03,118.97,119,90868
11/13/2020,1334,119.01,119.07,118.99,119.01,73149
11/13/2020,1335,119.02,119.04,118.99,119.01,93528
11/13/2020,1336,119.01,119.03,118.95,118.96,102380
11/13/2020,1337,118.96,119,118.94,119,128125
11/13/2020,1338,119,119,118.92,118.94,157521
11/13/2020,1339,118.95,118.95,118.89,118.9,118336
11/13/2020,1340,118.89,118.95,118.82,118.91,172417
11/13/2020,1341,118.91,118.91,118.79,118.82,111198
11/13/2020,1342,118.82,118.84,118.78,118.81,128256
11/13/2020,1343,118.81,118.82,118.72,118.74,151323
11/13/2020,1344,118.74,118.76,118.69,118.73,137816
11/13/2020,1345,118.73,118.81,118.69,118.8,161645
11/13/2020,1346,118.81,118.82,118.72,118.75,98755
11/13/2020,1347,118.75,118.76,118.67,118.68,127374
11/13/2020,1348,118.69,118.7,118.59,118.7,154826
11/13/2020,1349,118.69,118.7,118.56,118.61,181487
11/13/2020,1350,118.61,118.68,118.61,118.65,109191
11/13/2020,1351,118.64,118.67,118.55,118.57,114602
11/13/2020,1352,118.56,118.61,118.56,118.58,78778
11/13/2020,1353,118.58,118.6,118.55,118.6,63032
11/13/2020,1354,118.59,118.62,118.57,118.59,53766
11/13/2020,1355,118.58,118.59,118.5,118.58,164758
11/13/2020,1356,118.56,118.62,118.55,118.55,101716
11/13/2020,1357,118.56,118.6,118.55,118.6,65472
11/13/2020,1358,118.6,118.62,118.56,118.6,102717
11/13/2020,1359,118.61,118.61,118.55,118.59,69666
11/13/2020,1400,118.58,118.65,118.54,118.64,123681
11/13/2020,1401,118.65,118.74,118.64,118.66,162573
11/13/2020,1402,118.67,118.69,118.64,118.68,68675
11/13/2020,1403,118.67,118.73,118.65,118.69,136391
11/13/2020,1404,118.69,118.72,118.6,118.61,104056
11/13/2020,1405,118.61,118.68,118.59,118.66,108302
11/13/2020,1406,118.66,118.7,118.63,118.67,94131
11/13/2020,1407,118.68,118.68,118.63,118.65,72812
11/13/2020,1408,118.65,118.66,118.54,118.58,110522
11/13/2020,1409,118.58,118.58,118.48,118.57,121431
11/13/2020,1410,118.57,118.57,118.44,118.44,144022
11/13/2020,1411,118.45,118.45,118.24,118.29,233758
11/13/2020,1412,118.29,118.38,118.26,118.28,127079
11/13/2020,1413,118.28,118.37,118.28,118.35,120787
11/13/2020,1414,118.35,118.4,118.33,118.33,80257
11/13/2020,1415,118.33,118.33,118.24,118.28,138025
11/13/2020,1416,118.28,118.31,118.24,118.24,98245
11/13/2020,1417,118.24,118.32,118.2,118.32,134715
11/13/2020,1418,118.32,118.46,118.31,118.44,224685
11/13/2020,1419,118.44,118.46,118.35,118.46,138230
11/13/2020,1420,118.45,118.56,118.45,118.54,215813
11/13/2020,1421,118.55,118.7,118.53,118.65,258452
11/13/2020,1422,118.64,118.64,118.53,118.55,143885
11/13/2020,1423,118.56,118.61,118.55,118.55,77895
11/13/2020,1424,118.55,118.59,118.54,118.57,105712
11/13/2020,1425,118.56,118.57,118.48,118.5,82159
11/13/2020,1426,118.51,118.52,118.47,118.51,71273
11/13/2020,1427,118.5,118.54,118.46,118.49,70760
11/13/2020,1428,118.49,118.51,118.44,118.45,89522
11/13/2020,1429,118.45,118.52,118.45,118.51,127479
11/13/2020,1430,118.5,118.57,118.5,118.55,136490
11/13/2020,1431,118.56,118.6,118.53,118.57,83890
11/13/2020,1432,118.58,118.6,118.5,118.52,91825
11/13/2020,1433,118.52,118.56,118.49,118.55,82572
11/13/2020,1434,118.55,118.56,118.49,118.49,60218
11/13/2020,1435,118.5,118.52,118.48,118.5,77044
11/13/2020,1436,118.49,118.53,118.47,118.52,91406
11/13/2020,1437,118.52,118.57,118.48,118.52,95875
11/13/2020,1438,118.52,118.64,118.51,118.64,118730
11/13/2020,1439,118.64,118.66,118.6,118.63,92175
11/13/2020,1440,118.62,118.66,118.58,118.63,99020
11/13/2020,1441,118.65,118.67,118.63,118.66,68217
11/13/2020,1442,118.67,118.67,118.55,118.57,83505
11/13/2020,1443,118.57,118.58,118.53,118.56,91874
11/13/2020,1444,118.55,118.65,118.55,118.6,113252
11/13/2020,1445,118.61,118.64,118.56,118.62,73124
11/13/2020,1446,118.61,118.63,118.56,118.56,46479
11/13/2020,1447,118.57,118.61,118.56,118.59,77881
11/13/2020,1448,118.59,118.62,118.56,118.56,64767
11/13/2020,1449,118.56,118.58,118.5,118.54,103207
11/13/2020,1450,118.54,118.6,118.54,118.56,69575
11/13/2020,1451,118.55,118.62,118.54,118.59,87037
11/13/2020,1452,118.59,118.62,118.59,118.61,67305
11/13/2020,1453,118.61,118.65,118.58,118.62,147464
11/13/2020,1454,118.63,118.65,118.62,118.63,81240
11/13/2020,1455,118.63,118.79,118.63,118.78,250022
11/13/2020,1456,118.77,118.81,118.71,118.76,181668
11/13/2020,1457,118.77,118.78,118.72,118.78,124914
11/13/2020,1458,118.78,118.9,118.78,118.89,179283
11/13/2020,1459,118.89,118.9,118.8,118.87,159790
11/13/2020,1500,118.87,118.9,118.86,118.89,114061
11/13/2020,1501,118.89,118.9,118.8,118.87,193539
11/13/2020,1502,118.87,118.97,118.86,118.93,134790
11/13/2020,1503,118.93,118.95,118.92,118.93,79680
11/13/2020,1504,118.94,118.98,118.91,118.96,112922
11/13/2020,1505,118.97,118.99,118.96,118.98,104110
11/13/2020,1506,118.98,119.05,118.98,119.04,212524
11/13/2020,1507,119.04,119.07,119.02,119.04,108902
11/13/2020,1508,119.04,119.04,119,119.01,141937
11/13/2020,1509,119.01,119.02,118.92,118.93,167782
11/13/2020,1510,118.94,118.95,118.82,118.83,145505
11/13/2020,1511,118.83,118.88,118.8,118.82,135826
11/13/2020,1512,118.83,118.94,118.82,118.91,191961
11/13/2020,1513,118.91,118.96,118.9,118.94,92014
11/13/2020,1514,118.94,119,118.94,119,96679
11/13/2020,1515,119,119.02,118.93,118.94,119686
11/13/2020,1516,118.94,118.94,118.88,118.88,97495
11/13/2020,1517,118.89,118.9,118.81,118.84,129727
11/13/2020,1518,118.84,118.96,118.84,118.92,167056
11/13/2020,1519,118.92,118.98,118.92,118.97,99096
11/13/2020,1520,118.96,118.97,118.82,118.92,220742
11/13/2020,1521,118.91,118.97,118.9,118.97,111314
11/13/2020,1522,118.97,119.05,118.95,119.05,193212
11/13/2020,1523,119.04,119.05,119.02,119.04,102011
11/13/2020,1524,119.04,119.12,119.04,119.11,191524
11/13/2020,1525,119.12,119.21,119.11,119.19,238566
11/13/2020,1526,119.19,119.22,119.17,119.2,171855
11/13/2020,1527,119.2,119.24,119.13,119.13,233955
11/13/2020,1528,119.13,119.23,119.13,119.21,145120
11/13/2020,1529,119.2,119.22,119.17,119.17,118804
11/13/2020,1530,119.17,119.29,119.15,119.29,231122
11/13/2020,1531,119.29,119.47,119.28,119.41,324551
11/13/2020,1532,119.41,119.44,119.23,119.32,332475
11/13/2020,1533,119.33,119.34,119.25,119.33,160609
11/13/2020,1534,119.33,119.37,119.31,119.32,164328
11/13/2020,1535,119.32,119.38,119.27,119.35,157608
11/13/2020,1536,119.35,119.45,119.34,119.42,272095
11/13/2020,1537,119.43,119.45,119.4,119.42,107868
11/13/2020,1538,119.41,119.49,119.41,119.44,230677
11/13/2020,1539,119.43,119.46,119.32,119.34,175611
11/13/2020,1540,119.35,119.44,119.34,119.43,275692
11/13/2020,1541,119.43,119.43,119.35,119.4,147866
11/13/2020,1542,119.4,119.5,119.4,119.46,290062
11/13/2020,1543,119.46,119.5,119.45,119.49,172713
11/13/2020,1544,119.49,119.5,119.44,119.47,184701
11/13/2020,1545,119.48,119.57,119.46,119.52,346424
11/13/2020,1546,119.52,119.53,119.38,119.41,298476
11/13/2020,1547,119.41,119.45,119.34,119.36,202872
11/13/2020,1548,119.37,119.45,119.34,119.42,257261
11/13/2020,1549,119.41,119.42,119.31,119.33,214880
11/13/2020,1550,119.33,119.48,119.3,119.47,353076
11/13/2020,1551,119.47,119.5,119.39,119.39,246620
11/13/2020,1552,119.39,119.47,119.37,119.37,229649
11/13/2020,1553,119.38,119.41,119.27,119.3,313152
11/13/2020,1554,119.29,119.32,119.21,119.24,368030
11/13/2020,1555,119.23,119.28,119.18,119.21,352743
11/13/2020,1556,119.2,119.24,119.15,119.18,301575
11/13/2020,1557,119.18,119.29,119.16,119.28,416884
11/13/2020,1558,119.29,119.4,119.24,119.4,442908
11/13/2020,1559,119.4,119.43,119.21,119.25,675702
